temperature,ph_level,turbidity,temp_delta,ph_delta,turb_delta,is_safe
26.29,6.69,16.2,-0.06,-0.05,0.5,0
25.64,7.1,7.5,0.14,0.0,0.1,0
27.97,6.74,18.6,-0.25,0.06,0.7,0
32.67,7.32,3.8,0.28,-0.0,-1.4,0
27.55,6.52,20.1,0.12,-0.02,0.3,0
26.99,6.94,27.9,0.1,0.0,-1.5,0
32.15,7.52,2.9,-0.13,0.0,0.4,0
32.62,7.14,11.5,0.14,0.01,0.0,0
29.96,6.91,23.5,-0.02,0.06,-2.1,0
25.85,7.02,9.6,-0.02,0.01,-0.4,0
32.24,7.37,7.4,-0.05,-0.0,-0.4,0
31.76,7.2,7.8,-0.01,0.01,-0.9,0
32.25,7.42,7.7,0.1,-0.0,-0.2,0
30.14,6.77,20.3,0.27,0.12,1.8,0
29.83,6.67,26.0,-0.12,-0.04,-0.8,0
28.03,6.88,24.9,-0.05,0.01,1.0,0
32.28,7.38,7.3,-0.04,-0.01,1.3,0
28.79,6.62,22.0,-0.16,-0.05,-0.6,0
27.42,6.94,27.3,-0.1,0.0,0.6,0
25.38,7.18,1.9,-0.11,0.0,-2.1,0
27.45,7.2,23.0,0.26,-0.02,-1.7,0
32.0,7.4,6.8,-0.15,-0.04,-1.4,0
26.09,6.74,15.6,0.04,0.01,0.8,0
27.04,6.62,20.7,-0.01,-0.06,0.9,0
27.92,6.96,21.1,0.22,-0.02,-1.6,0
30.52,6.75,21.6,-0.2,0.0,0.9,0
26.37,6.76,29.1,-0.07,0.01,0.2,0
25.77,6.77,12.7,-0.63,-0.02,-0.2,0
27.03,7.21,22.8,0.14,-0.06,-0.1,0
30.72,6.7,21.7,-0.18,0.0,1.1,0
27.16,7.2,26.4,-0.37,-0.01,1.5,0
29.33,6.88,22.7,-0.06,-0.02,-2.0,0
27.71,6.6,22.5,0.01,0.01,1.6,0
26.57,6.94,25.1,0.04,0.02,1.0,0
29.17,6.5,20.4,0.03,-0.02,-22.4,0
30.23,6.74,26.5,0.13,-0.01,-1.4,0
27.22,6.86,22.6,0.01,-0.06,-0.9,0
30.08,6.85,45.3,0.21,-0.05,27.7,0
26.0,7.18,13.7,-4.89,-0.03,2.2,0
28.29,7.18,29.6,-0.13,0.04,-1.4,0
26.99,6.28,21.2,0.13,-0.0,-0.0,0
32.51,7.23,12.3,-0.07,-0.02,0.5,0
26.62,5.59,23.3,-0.14,0.01,0.3,0
32.93,7.37,4.4,0.02,0.04,0.6,0
25.92,6.73,12.8,-0.2,-0.01,0.2,0
28.9,7.03,19.0,0.05,-0.02,0.2,0
30.2,6.71,22.3,-0.14,-0.12,1.1,0
29.93,6.84,24.6,-0.13,-0.01,0.8,0
26.2,7.17,5.2,-0.08,-0.24,-0.7,0
26.6,6.63,15.7,-0.01,-0.01,-0.2,0
32.2,6.99,13.6,0.14,-0.03,-0.0,0
31.95,7.0,15.2,0.03,-0.03,0.0,0
32.35,7.06,14.4,0.0,0.01,-0.1,0
26.04,6.4,17.3,0.27,0.02,0.6,0
28.64,6.8,21.9,-0.55,-0.0,2.8,0
25.59,6.83,12.5,-0.06,-0.01,0.1,0
31.71,7.02,15.0,-0.12,-0.07,0.1,0
27.25,6.56,25.3,-0.0,-0.0,-1.5,0
27.1,6.39,20.6,0.14,-0.0,-0.3,0
31.83,7.21,7.8,0.16,-0.0,-0.0,0
31.08,6.62,22.6,-0.16,0.04,0.8,0
25.95,6.97,12.0,-0.24,-0.01,0.2,0
26.08,6.83,12.7,-0.01,-0.02,-1.0,0
28.4,7.03,24.8,0.17,-0.01,-1.2,0
25.5,6.44,16.3,-0.05,0.02,-1.3,0
30.45,7.32,9.7,0.08,0.01,0.6,0
25.98,6.76,20.2,-0.18,0.05,-1.7,0
27.09,7.26,21.9,-0.25,-0.04,1.7,0
29.26,6.65,31.1,-0.02,0.0,0.2,0
28.86,6.88,18.8,0.1,-0.02,0.4,0
32.08,7.06,15.2,0.0,-0.03,0.1,0
30.89,7.28,8.9,-0.09,-0.0,-0.2,0
32.08,7.06,15.3,0.0,-0.03,0.1,0
25.73,6.85,12.2,-0.06,-0.01,0.7,0
28.97,7.2,23.7,-0.11,0.01,0.8,0
31.49,7.03,13.7,0.11,-0.0,0.6,0
28.49,6.88,16.7,-0.24,-0.31,-0.8,0
27.39,6.73,26.8,-0.31,-0.03,1.1,0
26.72,5.71,22.4,0.07,0.02,0.0,0
32.11,7.42,7.6,0.01,0.01,-0.3,0
26.46,6.49,20.3,-0.08,0.01,-0.2,0
31.83,7.44,6.9,0.15,0.03,-0.1,0
25.82,7.1,7.8,-0.03,0.01,1.2,0
28.81,6.58,21.7,0.02,-0.04,-0.3,0
28.87,6.76,17.5,-1.72,-0.04,-0.7,0
31.88,7.36,8.2,0.21,-0.01,0.7,0
32.45,7.37,4.5,0.04,0.0,-0.0,0
25.88,6.8,13.3,-0.01,-0.04,0.2,0
32.4,7.21,9.2,0.0,-0.0,0.7,0
30.2,7.34,9.7,-0.14,-0.01,-0.1,0
32.18,7.25,11.7,-0.07,-0.07,0.5,0
28.51,6.62,15.2,0.21,0.03,-0.2,0
28.36,6.78,18.6,-0.09,-0.01,-0.6,0
25.91,6.78,13.2,-0.17,-0.05,0.5,0
31.82,7.26,10.5,0.03,0.0,-1.3,0
32.41,7.33,7.6,-0.22,-0.01,-1.7,0
25.54,7.03,7.8,0.19,-0.02,0.2,0
28.68,6.98,26.9,-0.18,-0.01,-0.5,0
25.19,6.57,17.8,0.01,-0.07,1.8,0
28.39,7.28,24.1,0.8,0.04,-2.6,0
32.48,7.31,8.2,1.84,0.03,0.1,0
32.49,7.16,11.5,0.05,0.0,0.1,0
31.91,7.35,8.3,0.24,-0.01,0.7,0
25.41,7.12,7.4,0.15,0.0,0.2,0
25.84,7.12,7.5,0.23,-0.01,-0.1,0
25.68,6.58,18.9,0.11,0.01,-0.4,0
31.25,7.13,11.8,-0.23,-0.03,-0.7,0
30.28,6.93,23.3,-0.24,-0.05,-1.5,0
29.57,6.68,29.7,-0.16,-0.04,2.5,0
29.17,6.87,14.4,0.01,0.0,-25.9,0
25.38,7.14,7.4,0.18,0.0,0.2,0
25.04,7.2,7.2,-2.02,-0.07,-0.0,0
29.36,7.46,9.5,3.94,0.05,0.1,0
25.85,7.2,8.3,0.03,-0.01,0.1,0
30.83,7.13,11.4,-0.25,-0.03,-0.5,0
32.08,7.0,13.0,0.05,0.01,0.3,0
30.97,6.69,19.7,0.16,0.01,1.1,0
25.84,7.02,9.0,0.0,-0.01,-0.2,0
30.11,7.34,9.6,-0.2,-0.01,-0.1,0
25.79,7.17,4.6,-0.27,0.01,-0.2,0
28.95,7.28,9.3,3.5,0.02,0.4,0
31.79,6.48,21.8,0.05,0.02,0.1,0
27.27,6.87,27.2,-0.05,0.01,-1.6,0
25.04,7.29,3.7,-0.05,-0.0,-0.3,0
30.5,7.03,12.3,0.0,0.01,-0.6,0
28.47,6.73,18.7,-0.03,0.01,0.6,0
26.77,6.64,15.7,0.02,0.02,-0.1,0
32.35,7.41,5.3,0.21,0.02,-0.5,0
25.94,6.64,17.0,-0.36,-0.03,1.4,0
27.55,6.58,16.0,0.14,-0.02,0.2,0
26.38,6.83,14.5,-0.03,-0.01,-0.2,0
27.31,6.78,25.4,0.11,-0.0,-1.0,0
26.71,6.74,13.1,0.05,-0.01,-0.8,0
29.33,6.45,19.6,0.13,-0.0,0.0,0
31.99,7.08,14.3,0.03,-0.03,-0.3,0
27.95,6.53,50.4,-0.12,0.0,2.5,0
28.57,6.66,17.3,0.18,0.0,0.4,0
32.54,7.51,3.4,0.31,0.0,0.2,0
32.64,7.13,11.5,0.17,0.01,-0.0,0
26.47,6.48,20.3,0.17,-0.01,-0.2,0
31.97,7.31,8.6,0.17,-0.01,0.6,0
27.32,6.64,16.2,-0.08,-0.0,-0.6,0
32.31,7.01,13.3,0.19,0.02,0.0,0
30.7,6.62,24.7,-0.07,0.0,-0.9,0
28.78,6.77,15.2,-0.26,-0.05,-1.7,0
25.94,6.79,13.3,-0.01,-0.0,0.5,0
30.27,6.99,11.7,-0.26,-0.03,-0.8,0
27.61,6.81,23.6,0.51,0.05,5.7,0
26.91,6.27,21.2,-0.13,-0.01,0.4,0
28.9,6.55,23.7,0.02,-0.09,1.4,0
30.59,7.34,9.5,0.15,-0.01,0.3,0
30.0,7.01,16.6,0.06,0.01,0.1,0
29.12,6.9,33.5,-0.18,-0.01,17.1,0
30.24,6.94,8.8,3.25,-0.02,0.5,0
26.5,6.68,13.1,-0.2,-0.01,-1.0,0
31.88,6.96,14.7,0.04,-0.03,-0.3,0
25.49,7.07,7.6,0.11,-0.01,0.2,0
30.5,7.12,11.5,-0.28,-0.05,0.4,0
25.49,6.72,15.2,-0.02,-0.03,-0.0,0
32.51,7.05,13.7,0.1,-0.03,0.5,0
28.55,6.57,18.4,0.15,-0.14,-0.5,0
30.6,6.73,21.7,-0.19,0.0,1.0,0
31.12,7.2,8.5,0.0,-0.03,-0.3,0
29.13,6.71,17.3,0.16,0.0,-1.1,0
28.95,7.42,15.2,-0.27,0.75,-0.4,0
26.98,6.47,20.8,-0.02,-0.07,0.8,0
27.51,6.53,15.9,-0.05,-0.02,-0.5,0
27.77,7.16,16.1,-0.13,0.24,2.0,0
26.59,7.01,23.5,0.04,0.02,-0.9,0
27.23,6.28,3.4,-0.15,0.27,-0.6,0
26.21,6.47,19.1,-0.01,-0.01,1.2,0
32.06,7.11,16.7,0.06,-0.02,1.6,0
30.99,6.88,17.3,0.05,-0.04,0.3,0
25.63,7.16,12.8,-3.68,-0.01,2.0,0
32.66,7.12,11.4,0.32,0.02,-0.1,0
31.99,7.05,12.3,-0.23,-0.02,-0.4,0
26.89,7.13,23.1,0.12,-0.04,-0.2,0
31.92,7.19,12.1,-0.11,0.04,0.9,0
27.71,6.96,21.8,-0.16,-0.09,-0.7,0
31.78,6.86,9.4,0.13,-0.29,0.0,0
26.02,7.3,4.7,-0.17,-0.02,0.4,0
30.54,7.33,9.2,0.2,-0.01,0.7,0
26.5,6.71,16.3,-0.15,-0.03,0.4,0
28.49,6.57,14.5,-0.09,-0.04,-3.8,0
26.54,6.76,23.2,-0.13,0.02,1.0,0
30.82,6.63,19.9,0.16,0.02,1.0,0
25.57,6.72,12.7,-0.47,-0.02,0.2,0
27.39,6.79,26.7,-0.33,-0.02,1.4,0
33.09,7.39,4.5,0.03,0.03,0.5,0
31.78,7.17,15.4,0.15,0.02,2.1,0
25.7,7.35,4.6,-0.13,0.0,-0.9,0
27.91,6.61,15.7,-0.07,0.01,0.4,0
30.37,6.98,15.4,-0.06,0.01,0.7,0
28.3,6.97,21.9,-0.06,-0.01,-1.2,0
26.41,6.89,26.7,0.17,0.01,1.4,0
30.47,6.9,9.2,2.87,0.03,-0.5,0
25.62,6.56,18.4,0.07,0.0,-1.0,0
25.21,6.83,12.4,-0.51,-0.02,0.3,0
32.53,7.2,13.2,-0.08,-0.03,0.9,0
27.73,6.65,21.4,0.09,0.0,-1.1,0
26.47,6.51,31.1,-0.14,-0.01,0.3,0
26.45,6.78,29.2,-0.07,0.0,0.3,0
31.44,7.11,13.9,0.11,-0.04,-0.1,0
25.36,6.74,12.6,-0.44,-0.02,0.2,0
28.55,6.57,16.7,0.25,0.0,0.8,0
26.48,6.89,23.3,0.0,0.01,-0.9,0
32.62,7.24,12.1,0.05,0.02,-0.5,0
29.49,6.44,19.8,0.1,0.0,-0.1,0
31.97,7.5,7.3,-0.03,-0.02,2.2,0
26.09,7.2,4.6,0.06,0.02,-0.3,0
31.53,6.51,22.0,-0.08,0.01,0.1,0
26.52,6.67,15.5,-0.1,-0.02,-0.3,0
27.21,6.52,25.3,-0.12,-0.01,-1.4,0
26.48,6.52,16.3,-0.09,-0.08,0.0,0
27.51,6.51,26.6,-0.0,-0.03,-1.2,0
25.05,7.29,3.8,-0.05,-0.01,-0.1,0
28.75,6.62,16.8,-0.18,-0.03,-0.9,0
30.31,7.43,7.1,3.32,-0.02,-0.7,0
32.14,7.08,14.8,0.0,-0.06,-0.2,0
25.5,6.55,19.3,-0.3,-0.08,1.0,0
25.88,6.8,13.3,-0.01,-0.04,0.2,0
31.71,6.98,14.9,-0.11,-0.07,0.3,0
31.53,7.27,10.6,-0.23,0.01,0.6,0
28.22,6.66,31.3,0.15,-0.0,-2.0,0
26.77,7.36,6.6,-0.09,0.19,-4.9,0
27.79,6.78,24.6,-0.08,0.03,2.1,0
26.15,7.0,21.5,-0.22,0.02,-0.6,0
28.06,6.69,18.9,-0.21,0.04,0.5,0
25.67,7.02,9.4,0.07,0.02,-0.2,0
31.75,7.14,12.1,-0.21,-0.0,-0.6,0
25.88,6.74,15.5,-0.38,-0.02,-1.7,0
29.98,6.7,19.9,0.14,0.05,1.7,0
26.07,6.27,20.7,-0.2,0.13,0.2,0
26.05,6.99,23.2,-0.11,-0.0,-0.6,0
28.97,6.98,18.9,0.05,-0.04,-0.1,0
26.46,6.49,20.3,-0.08,0.01,-0.2,0
25.9,6.39,17.4,0.15,0.01,0.6,0
28.68,7.03,22.8,0.79,0.07,-0.6,0
31.12,6.53,20.9,0.17,-0.03,-0.8,0
28.51,6.66,17.5,0.11,0.02,0.4,0
28.93,6.51,47.9,-0.01,-0.01,27.8,0
25.98,6.76,15.1,-0.14,-0.01,-0.2,0
27.99,7.17,24.9,-0.04,0.06,0.7,0
27.06,7.06,26.3,-0.48,-0.0,1.2,0
26.29,6.55,27.9,-0.27,-0.03,-0.3,0
28.34,6.61,15.1,0.19,0.02,-0.2,0
32.57,7.22,9.2,0.12,-0.01,0.7,0
29.66,6.61,25.6,-0.29,-0.06,-0.4,0
25.42,6.64,28.0,-0.78,-0.08,-0.7,0
31.85,7.28,10.7,0.07,0.01,-1.6,0
30.13,6.73,24.8,-0.18,-0.04,1.2,0
25.25,7.03,15.6,-0.12,-0.07,-1.6,0
30.56,7.03,13.7,0.03,-0.03,0.8,0
26.61,6.64,15.7,-0.07,-0.01,-0.2,0
32.33,7.29,9.2,-0.01,0.0,0.9,0
25.83,6.74,12.8,-0.5,-0.01,-0.0,0
30.68,6.59,20.1,2.42,0.01,0.2,0
26.65,6.86,27.7,0.11,-0.03,-1.3,0
27.16,6.36,20.5,0.04,-0.02,-0.4,0
32.17,7.46,7.8,0.04,0.03,0.4,0
26.65,6.73,16.5,-0.21,-0.03,0.2,0
26.94,7.1,24.6,-0.22,-0.03,1.8,0
26.05,6.78,15.0,-0.08,0.0,0.5,0
24.8,7.27,17.1,0.07,0.02,0.2,0
30.53,6.62,22.2,0.03,-0.1,0.0,0
27.77,6.7,8.0,0.15,-0.56,0.6,0
26.35,6.73,16.3,-0.13,-0.06,0.2,0
29.67,6.95,8.9,3.09,-0.02,0.6,0
25.56,7.2,4.3,-0.27,-0.0,-0.3,0
26.31,6.61,17.1,0.13,-0.01,-0.0,0
31.58,6.99,13.7,-0.07,-0.03,0.1,0
27.92,7.1,5.2,0.28,0.09,-22.3,0
30.05,7.26,7.6,3.62,-0.01,0.1,0
26.1,6.57,16.2,0.13,-0.03,0.2,0
31.71,6.46,22.4,-0.14,0.03,1.8,0
25.78,7.03,9.6,0.07,0.02,-0.5,0
30.53,7.02,15.6,-0.18,-0.03,0.2,0
27.69,6.77,37.5,0.07,0.03,-0.5,0
27.86,6.68,17.9,-0.11,0.02,-0.1,0
28.18,6.72,17.4,0.03,0.02,1.8,0
27.47,6.9,23.8,-0.14,-0.05,0.6,0
27.52,7.05,26.4,-0.18,0.16,1.4,0
31.98,7.08,12.6,-0.07,0.06,0.6,0
27.5,6.72,15.7,-0.09,0.0,0.4,0
27.69,6.75,38.5,0.04,0.02,-0.6,0
31.96,7.18,16.0,0.14,0.05,1.7,0
27.56,7.25,20.7,-0.06,-0.02,0.2,0
32.35,7.2,8.7,0.25,-0.01,-0.6,0
25.42,7.0,13.4,-0.09,-0.01,-0.1,0
33.11,6.65,21.2,-0.95,-0.04,-1.7,0
27.84,6.76,17.0,0.08,-0.01,-0.2,0
32.4,7.29,8.0,-0.16,-0.01,-0.2,0
29.81,6.68,26.0,-0.07,-0.03,-1.1,0
32.19,7.29,7.7,-0.19,0.0,-1.9,0
29.48,6.89,19.5,-0.3,-0.0,-9.9,0
27.47,6.48,26.6,0.01,-0.03,-1.2,0
28.17,6.62,17.5,-0.19,0.0,0.6,0
27.24,6.74,26.0,-0.15,0.01,-1.1,0
27.68,6.54,17.6,0.02,0.03,-0.0,0
26.4,7.15,5.1,1.37,0.02,-0.3,0
28.13,7.06,14.2,-0.32,-0.04,-0.2,0
25.69,7.08,17.1,0.15,0.02,-2.8,0
32.39,7.09,12.5,0.18,-0.01,0.7,0
27.75,7.01,36.3,-0.19,0.03,18.5,0
29.47,6.84,23.9,-0.42,0.0,0.7,0
30.23,6.88,21.1,-1.26,-0.02,2.8,0
31.73,6.8,9.4,0.16,-0.36,0.1,0
25.67,7.18,4.5,-0.31,0.01,-0.4,0
27.66,6.97,24.4,-0.07,0.16,4.6,0
26.56,7.0,23.5,0.03,0.02,-0.9,0
28.38,6.85,17.8,0.18,-0.07,-20.6,0
27.49,6.58,15.9,0.01,-0.04,-0.5,0
28.27,6.95,25.0,-0.11,0.05,-0.5,0
28.4,6.74,26.0,0.1,0.01,-2.0,0
30.79,7.06,13.8,0.04,-0.03,0.1,0
30.02,6.66,20.3,-0.05,0.01,0.1,0
30.76,7.36,10.5,0.01,-0.0,-0.3,0
27.69,7.27,26.8,-0.06,0.01,0.1,0
26.81,6.15,21.0,-0.08,0.08,-1.6,0
26.14,7.22,4.7,-0.0,0.01,-0.3,0
32.53,7.51,3.4,0.3,0.0,0.2,0
30.33,6.9,9.0,3.1,-0.0,0.2,0
27.93,6.76,18.7,-0.3,0.06,0.6,0
26.54,6.85,15.4,-0.06,0.07,0.8,0
28.5,6.71,16.4,0.27,0.0,-1.4,0
31.45,6.53,22.2,-0.03,0.03,0.2,0
27.37,6.84,26.6,-0.31,0.01,1.6,0
31.82,7.27,11.9,0.24,-0.01,-0.4,0
27.48,6.83,34.9,-0.06,0.04,17.4,0
27.07,6.81,15.8,-0.25,-0.02,-0.5,0
22.22,7.16,5.3,0.34,0.01,-0.2,0
26.84,6.4,24.5,-0.21,-0.01,0.3,0
25.79,7.0,11.3,0.11,-0.01,0.3,0
27.27,6.57,17.3,-0.13,-0.04,-0.2,0
26.84,6.83,22.3,-0.19,0.07,2.5,0
28.35,6.87,22.1,-0.69,0.0,3.1,0
26.76,6.7,24.7,-0.04,0.03,1.0,0
32.19,7.46,7.9,0.04,0.01,0.7,0
25.8,7.15,7.4,0.28,0.01,-0.5,0
27.88,6.59,17.9,0.19,-0.06,-0.1,0
25.39,7.15,8.8,0.0,0.1,0.9,0
27.12,7.36,22.2,0.03,0.07,1.7,0
30.63,6.39,20.7,0.28,-0.01,-0.0,0
26.5,6.78,27.4,-0.08,-0.04,-0.2,0
29.31,7.24,18.4,0.01,-0.24,1.7,0
26.0,7.18,13.7,-4.89,-0.03,2.2,0
27.95,6.9,35.5,-0.13,0.04,17.3,0
27.89,6.81,24.9,-0.15,-0.01,0.8,0
26.19,6.64,16.9,-0.38,-0.02,1.4,0
27.29,5.87,3.6,-0.02,-0.12,-0.7,0
28.89,6.47,20.6,-0.22,-0.02,-0.1,0
32.34,7.35,8.0,0.01,0.05,-0.4,0
27.35,6.57,20.5,-0.11,0.0,-0.8,0
30.08,6.65,20.2,-0.02,0.0,-0.5,0
30.78,6.62,25.5,-0.07,-0.01,3.8,0
31.34,6.97,12.9,-0.18,0.02,-0.5,0
28.57,7.13,24.1,-0.18,0.02,0.7,0
25.97,7.18,6.7,-0.5,-0.04,0.5,0
26.23,5.71,22.7,-0.07,-0.1,-0.4,0
30.69,6.7,24.0,-0.04,0.0,-1.2,0
26.46,6.78,27.5,-0.01,-0.04,-0.5,0
30.9,6.67,18.6,-0.21,-0.02,0.0,0
28.17,7.17,10.1,-3.92,0.01,0.7,0
25.48,6.7,15.1,-0.01,-0.04,0.4,0
28.52,6.7,14.3,0.16,-0.35,-0.3,0
26.29,5.75,23.0,0.06,-0.7,0.1,0
27.34,7.19,23.1,0.2,0.01,-1.9,0
28.05,7.01,34.7,-0.04,-0.01,20.3,0
27.18,6.91,23.5,-0.15,-0.11,0.9,0
31.74,7.27,9.9,0.17,0.03,-1.1,0
27.3,6.44,24.8,-0.0,-0.02,-1.3,0
29.79,6.45,20.5,0.08,0.04,0.7,0
32.06,7.18,12.0,-0.49,0.02,-0.2,0
29.26,6.54,22.5,-0.09,0.03,0.8,0
30.37,6.39,20.4,0.09,0.01,-0.1,0
25.88,6.41,16.2,0.28,0.0,-0.0,0
31.38,7.32,7.1,0.03,-0.02,-2.0,0
32.21,7.24,9.2,0.0,-0.01,0.3,0
25.68,7.16,8.8,0.02,0.01,-0.0,0
27.9,6.73,34.4,-0.02,0.05,16.1,0
26.61,6.72,16.4,-0.12,-0.02,-0.1,0
30.29,6.6,18.7,0.27,0.01,0.1,0
28.45,6.7,26.0,0.11,0.01,-2.1,0
32.33,7.02,13.2,-0.36,-0.01,-0.6,0
26.56,6.71,16.4,-0.16,-0.02,0.4,0
25.85,6.83,12.8,-0.04,-0.01,-0.5,0
28.76,6.8,16.1,0.15,-0.0,-0.9,0
26.56,6.6,16.3,-0.11,-0.02,0.0,0
25.23,7.12,9.5,-0.07,-0.01,-0.5,0
31.76,7.39,8.0,0.11,-0.0,0.8,0
25.96,7.11,7.3,0.07,-0.0,0.2,0
27.9,6.55,14.9,0.12,0.15,-0.4,0
31.75,7.09,14.0,0.05,-0.06,-0.2,0
31.29,6.96,12.8,-0.11,-0.0,-0.5,0
26.78,6.74,13.6,-0.07,0.01,-0.1,0
31.41,6.68,19.1,0.21,-0.04,-0.8,0
25.83,6.79,12.7,-0.51,-0.02,-0.3,0
27.63,7.08,25.1,-0.06,-0.01,0.9,0
27.27,6.85,27.3,-0.11,-0.0,0.7,0
25.74,6.4,17.5,0.02,-0.02,0.8,0
25.58,6.52,17.4,-0.01,0.01,-0.1,0
25.72,7.07,8.8,0.21,0.03,0.0,0
30.35,6.64,26.0,-0.09,-0.01,1.9,0
27.12,6.93,26.3,-0.26,0.02,1.4,0
28.43,7.01,21.8,-0.02,-0.01,-1.1,0
26.31,6.69,16.2,-0.05,-0.05,0.5,0
30.57,6.74,21.6,-0.2,0.0,0.9,0
25.55,6.78,14.6,-0.2,-0.01,-0.6,0
27.71,6.96,23.4,0.08,-0.01,1.4,0
27.85,6.68,18.1,0.29,-0.02,-0.2,0
28.43,6.84,22.1,-0.64,0.0,3.0,0
21.89,7.12,5.5,0.18,-0.0,-0.2,0
29.14,7.31,8.0,-4.99,-0.0,0.4,0
27.45,7.2,22.3,-0.0,-0.01,0.9,0
27.37,6.48,21.5,0.11,0.05,-1.3,0
27.45,6.92,25.5,0.02,-0.02,-1.0,0
27.89,7.16,27.0,-0.18,0.01,-1.5,0
28.36,6.88,16.9,-0.12,0.03,-0.3,0
26.81,6.31,21.4,0.07,0.06,-0.2,0
27.72,6.96,23.4,0.08,-0.01,1.5,0
25.82,7.19,4.6,-0.32,-0.0,-0.2,0
26.41,6.73,12.7,0.1,0.01,-0.2,0
28.77,6.67,29.0,0.0,0.03,2.5,0
28.73,6.58,16.9,-0.11,-0.01,-1.2,0
27.07,6.89,22.7,0.06,-0.04,-1.4,0
27.64,7.29,18.2,0.12,-0.0,-0.2,0
27.44,6.9,3.2,-0.15,-0.05,-0.5,0
26.48,6.75,19.1,-0.12,0.03,0.2,0
25.93,7.04,20.4,-0.11,-0.0,-1.6,0
30.64,7.06,13.6,0.03,-0.03,0.8,0
28.12,6.58,20.3,0.07,0.03,-1.0,0
27.8,6.54,16.8,0.16,-0.01,-0.0,0
28.49,6.66,17.5,0.11,0.02,0.4,0
25.72,6.79,12.5,-0.26,-0.02,-0.9,0
31.53,7.39,7.9,0.09,-0.01,0.8,0
25.99,7.26,4.6,-0.06,0.01,0.3,0
26.15,7.19,4.9,0.0,0.0,-0.5,0
27.03,7.11,24.5,-0.22,-0.03,1.7,0
26.87,6.7,14.7,-0.11,0.02,0.1,0
28.52,7.01,9.3,2.32,-0.0,0.6,0
30.53,7.02,15.6,-0.18,-0.04,0.2,0
27.86,7.18,27.6,-0.03,0.03,-0.9,0
26.54,6.77,19.3,-0.08,0.04,-0.1,0
28.89,6.79,17.6,-1.97,-0.04,-0.6,0
25.71,6.74,15.1,-0.08,-0.02,-0.1,0
32.29,6.99,13.3,-0.3,-0.02,-0.7,0
27.85,6.9,25.0,0.05,0.02,1.1,0
26.03,6.31,20.6,-0.08,0.12,0.2,0
27.62,6.92,23.4,-0.03,-0.03,1.3,0
32.52,7.54,3.6,-0.04,0.03,0.2,0
27.44,7.14,3.7,0.28,0.08,-18.6,0
32.12,7.39,2.0,0.09,0.03,-1.0,0
31.45,7.02,12.5,-0.01,-0.02,-0.2,0
26.56,7.36,4.7,-0.25,-1.14,-0.2,0
30.71,7.17,11.1,-0.18,-0.01,-0.1,0
31.59,6.98,13.7,-0.07,-0.03,0.1,0
27.63,6.78,30.3,0.11,0.0,-0.2,0
32.48,7.29,8.4,-0.03,0.02,0.2,0
27.38,7.09,26.4,-0.28,0.12,1.3,0
28.75,6.68,31.2,0.1,0.0,-1.7,0
27.1,6.28,22.2,-0.07,-0.02,-0.2,0
27.12,7.36,22.2,0.03,0.08,1.7,0
28.09,7.07,25.8,0.01,-0.04,-1.3,0
23.53,7.12,5.5,0.8,0.01,0.2,0
29.17,6.5,20.3,0.04,-0.02,-22.4,0
30.09,6.52,20.6,-0.08,0.03,0.7,0
27.75,6.76,30.3,0.1,-0.0,-0.2,0
35.45,6.76,21.6,2.66,-0.0,0.5,0
26.72,6.37,21.1,-0.15,0.0,0.6,0
26.67,6.52,30.6,-0.04,-0.0,1.3,0
25.09,7.21,8.1,0.05,0.04,-2.9,0
32.59,7.07,13.9,0.29,-0.02,-0.8,0
27.32,6.83,29.9,0.05,0.0,0.0,0
27.35,7.15,26.4,-0.02,0.03,2.0,0
28.22,7.92,16.6,-0.04,0.31,0.5,0
31.63,7.41,7.0,0.25,0.02,-0.0,0
25.44,6.52,16.2,-0.08,0.02,0.0,0
32.21,7.06,14.4,0.0,-0.01,-0.3,0
28.88,6.72,17.3,0.03,0.02,0.2,0
25.39,6.53,18.0,0.05,-0.06,1.8,0
28.12,7.01,14.5,-0.28,-0.13,0.0,0
25.49,6.7,12.5,-0.3,0.0,1.9,0
28.55,6.69,26.1,-0.06,-0.04,-0.8,0
29.64,7.05,16.8,0.1,0.02,1.9,0
30.57,6.75,17.5,1.53,-0.0,0.0,0
31.78,7.23,13.6,0.05,0.03,-0.3,0
27.17,6.97,21.8,-0.04,0.01,-0.5,0
30.13,6.52,20.6,-0.03,-0.03,-0.6,0
25.17,6.8,12.3,0.26,-0.01,-0.1,0
27.17,6.42,21.1,0.0,-0.01,0.7,0
27.58,6.89,25.0,-0.11,-0.02,0.8,0
30.97,7.2,11.0,0.17,-0.03,-0.5,0
26.76,6.61,29.3,0.02,0.0,1.6,0
27.22,6.49,21.1,0.09,-0.01,0.6,0
32.04,7.5,2.8,0.07,0.01,-0.3,0
27.26,6.95,27.7,0.02,-0.05,1.4,0
27.29,7.12,27.4,0.03,-0.01,1.5,0
32.39,7.41,4.6,0.07,-0.01,-0.0,0
27.82,6.96,23.4,0.1,0.01,1.5,0
30.12,7.16,15.3,0.01,0.04,1.6,0
29.16,6.5,20.7,0.02,-0.03,-22.2,0
28.21,6.55,13.7,0.22,-0.56,-0.3,0
26.19,6.74,21.8,0.02,-0.01,0.5,0
27.12,6.98,20.6,-0.12,0.02,0.9,0
26.19,6.47,19.1,-0.0,-0.01,1.2,0
27.91,6.55,7.8,0.16,-0.49,-0.3,0
